Who is the Norse god of justice;Forseti
Who is the greek equivalent of the roman god Pluto;Hades
In Greek mythology who did Athena turn into a spider?;Arachne
What is the birthstone for January?;Garnet
In Greek mythology, where did Perseus kill his grandfather?;Larrisan games
In Greek mythology, who ruled over the island of Samos?;Polycrates
In Greek mythology, who was Medea's husband?;Jason
This roman soldier pierced the crucified Christ on His side with his spear.;Longinus
Who is the greek equivalent of the roman god Minerva;Athena
Which two books in the Old Testament list the ten commandments? (in order of appearance);Exodus and Deuteronomy
How long did it take God to create the Universe?;Six days - he rested on the seventh
In Norse myth, there were two separate races of gods: the Aesir gods which included Odin and Thor, and the ____ gods from whom descended Freya.;Vanir
Who is the greek equivalent of the roman god Discordia;Eris
Who did the Norse god Odin have as handmaidens?;Valkyries
What mythical Scottish town appears for one day every 100 years?;Brigadoon
Persephone was the Greek goddess of ______?;Spring
Who is the greek equivalent of the roman god Venus;Aphrodite
The sea gods had a three-pronged spear called a(n) ________.;Trident
In Greek mythology, who turned Arachne into a spider?;Athena
Who is the Greek messenger god?;Hermes
What is Greek muse of dance and choral song?;Terpsichore
Who is the greek equivalent of the roman god Jupiter ?;Zeus
What is God called in the Muslim faith?;Allah
Who is the Norse god of mischief?;Loki
In Greek mythology, what did Daedalus construct for Minos?;Labyrinth
Neptune was the Roman god of the ______?;Sea
What is the name given to the supreme reality in Hinduism?;Brahman
Who killed Goliath?;David
Where did Robin Hood supposedly live;Sherwood forest
In Greek mythology, who solved the riddle of the Sphinx?;Oedipus
Where did Robin Hood supposedly live?;Sherwood Forest
Followers of the Unification Church are called ________.;Moonies
What religious movement was founded by William Booth?;Salvation Army
What was the first sign shown to Moses by God according to the Bible?;Burning bush
Who was Hercules' stepmother?;Hera
Which ancient continent is said to be submerged?;Atlantis
Who is the greek equivalent of the roman god Vesta;Hestia
In Egyptian mythology, who was Horus' mother?;Isis
Who was Ancient Egyptian goddess of fertility, love and beauty ?;Bastet
In English mythology, who caused the death of the Lady of Shallot?;Sir Lancelot
In Greek mythology, who hired Daedalus to construct the labyrinth?;Minos
Who was Ancient Egyptian moon god ?;Khonsu
In Greek mythology, who did Minos hire to construct the labyrinth?;Daedalus
He led the Mormons to the Great Salt Lake.;Young
In Egyptian mythology, what is the life force called?;Ka
