Which element makes up 27.72% of the Earth's crust ?;Silicon
What's the capital of Poland?;Warsaw
Where are the 'wallops'?;Hampshire
In what country is Lahore?;Pakistan
What is the basic unit of currency for Antigua and Barbuda ?;Dollar
What country was once known as 'The Breadbasket of Russia'?;Ukraine
What is the basic unit of currency for Mauritania ?;Ouguiya
In which continent would you find the Yangtze river ?;Asia
Under what river does the Holland Tunnel run?;Hudson
Which city is on the east side of San Francisco Bay?;Oakland
Which South American country has both a Pacific and Atlantic coastline?;Colombia
What is the most sacred river in India?;Ganges
What is the basic unit of currency for North Korea ?;Won
What is the capital of Ohio?;Columbus
What is the capital of Latvia ?;Riga
Located above and just below the Arctic Circle, this region became an official territory of Canada in April 1999.;Nunavut
What is the capital of Tuvalu ?;"Fongafale (Funafuti atoll is the location of the capital Fongafale! So pls don't complain about the correction ;-))"
What is the name of the famous large coral reef located off the coast of northeastern Australia?;Great Barrier Reef
This island group is off the east coast of southern South America.;Falkland Islands
What is the capital of Afghanistan ?;Kabul
In which ocean or sea are the Seychelles?;Indian Ocean
What is the capital of Djibouti?;Djibouti
What city is the Christian Science Monitor based in?;Boston
What is the basic unit of currency for Turkey ?;Lira
Which is the Earth's fourth largest continent ?;South America
In which city is the Colliseum located?;Rome
What is the capital of North Dakota?;Bismarck
What is the basic unit of currency for Yemen ?;Rial
What is the Southernmost country in continental Europe?;Spain
What is the capital of Hungary ?;Budapest
This Canadian island is the world's fifth largest.;Baffin
What is the capital of Chile?;Santiago
Lome is the capital of ______?;Togo
What is the capital of Trinidad and Tobago ?;Port-of-Spain
What is the basic unit of currency for Suriname ?;Guilder
What is the capital of Finland ?;Helsinki
What is the capital of Swaziland ?;Mbabane
What is the capital of Qatar ?;Doha
What is the capital of Togo?;Lome
Which European country has the lowest population density?;Iceland
What is the basic unit of currency for Latvia ?;Lats
In what state is Concord?;New Hampshire
What is also known as Amundsen Scott Station?;South Pole
What is the capital of Guyana ?;Georgetown
What is the basic unit of currency for Israel ?;Sheqel
"What country was the setting for ""Casablanca""?";Morocco
Which is the only sea below sea level?;Dead Sea
Santiago is the capital of ______?;Chile
In what country is the currency named after the water being called the Pula?;Botswana
What country is located between Panama and Nicaragua?;Costa Rica
What is the capital of Nigeria ?;Abuja
In which country is the largest active volcano in the world?;Ecuador
What is the world's highest mountain ?;Mount Everest
In which state is Mount St. Helens?;Washington
Santo Domingo is the capital of ______?;Dominican Republic
What is the basic unit of currency for Vanuatu ?;Vatu
On what river is the capital city of Canada?;Ottawa
What is the basic unit of currency for Monaco ?;Franc
What is the largest of the countries in Central America?;Nicaragua
What is the basic unit of currency for Iceland ?;Krona
What is the basic unit of currency for Belize ?;Dollar
What is the capital of Nepal ?;Kathmandu
What is the basic unit of currency for Venezuela ?;Bolivar
What is the basic unit of currency for Estonia ?;Kroon
This mountain, found in the California Cascades, is famous for it's twin peaks?;Mount Shasta
Which country is known as the roof of the world?;Tibet
What is the capital of Australia?;Canberra
In which country is Brest? (NOT Breast!);France
The Ionian and Cyclades are island groups of which country?;Greece
If its 4:00pm in Seattle, Washington what time is it in Portland, Oregon?;4:00pm
In which country is the Great Victoria Desert?;Australia
What is the capital of the overseas department and administrative region of France, Réunion?;Saint-Denis
What is the name of the large natural landmark in northern Australia also known as Uluru?;Ayers Rock
Name the sea between Korea and China.;The Yellow Sea
What mountain range separates Europe from Asia?;Ural
What is the basic unit of currency for Italy ?;Lira
What state borders Alabama to the north?;Tennessee
In which state is Mount McKinley?;Alaska
Which island country lies to the East of Mauritius?;Australia
What is the capital of Morocco ?;Rabat
What Scandinavian capital begins and ends with the same letter?;Oslo
In what country is The Blue Lagoon?;Iceland
What is the capital of Slovakia ?;Bratislava
Austin is the capital of ______?;Texas
What is the name of the mountain chain separating most of Spain from France?;Pyrenees
Near what river is the Temple of Karnak?;Nile
What is the capital of Mexico ?;Mexico City
What U.S. state is known as The Land of 10,000 Lakes?;Minnesota
In which city is Red Square?;Moscow
What is the basic unit of currency for United Kingdom ?;Pound
What is the capital of Gabon?;Libreville
The Auckland Islands belong to which country?;New Zealand
What is the world's widest river?;Amazon
What is the basic unit of currency for Ethiopia ?;Birr
Where is Tongeren?;Belgium
What is the most mountainous country in Europe?;Switzerland
What is the basic unit of currency for Mongolia ?;Tugrik
Rabat is the capital of which country?;Morocco
In what country is the highest point in South America?;Argentina
Where is Beacon Street?;Boston
Which U.S. city is known as the Biggest Little City in the World?;Reno
What country borders Sudan to the North?;Egypt
What country does the island of Mykonos belong to?;Greece
How many countries border the black sea?;Six - Turkey, Georgia, Russia, Ukraine, Romania and Bulgaria
Name the capital city of Massachusetts.;Boston
Where is Eurodisney?;Paris, France
What is the world's deepest lake ?;Lake Baikal
What is the capital of Vatican City ?;Vatican City
What city is on Lake Erie at the mouth of the Cuyahoga River?;Cleveland
Which tropic passes through Australia?;Tropic of Capricorn
What is the capital of Namibia ?;Windhoek
What is the capital of Bosnia and Hercegovina ?;Sarajevo
Which element makes up 2.5% of the Earth's crust ?;Potassium
What is the capital of France ?;Paris
What is the largest natural lake found in Africa?;Lake Victoria
What is the basic unit of currency for Angola ?;Kwanza
What is the capital of Malaysia ?;Kuala Lumpur
Malabo is the capital of ______?;Equatorial Guinea
What is the capital of Bolivia ?;La Paz
What is the capital of Eritrea ?;Asmara
Where are the great Walls of Babylon located in the modern day world ?;Iraq
Mayfair, London is a district of little streets near ______?;Hyde Park
In what US state is Panama City?;Florida
What is known as the graveyard of the Atlantic ?;Sable Island
What is the basic unit of currency for Bolivia ?;Boliviano
What is the basic unit of currency for Chad ?;Franc
Where is the Holy Kaaba?;Mecca
What is the capital of Israel ?;Jerusalem
What do Americans traditionally eat on thanksgiving day?;Turkey
On what mountain are four presidents' faces carved?;Rushmore
What is the basic unit of currency for Slovenia ?;Tolar
What is the world's second highest mountain ?;K2
What is the basic unit of currency for Colombia ?;Peso
In which country would you find the spectacular rock formation known as The Three Sisters?;Australia
What is the basic unit of currency for China ?;Yuan
What is the capital of Ireland ?;Dublin
What is the basic unit of currency for United States ?;Dollar
What is the world's largest lake?;Caspian Sea
What island is known as the Spice Island?;Zanzibar
What is the capital of New York state?;Albany
What river is the Temple of Karnak near?;Nile
Where is Dogger Bank?;The North Sea
What is the basic unit of currency for Rwanda ?;Franc
In what country is the lowest point in South America?;Argentina
What is the basic unit of currency for Kazakhstan ?;Tenge
Where is the Admirality Arch?;London
This is the longest mountain chain in the world.;Andes
Banjul is the capital of ______?;Gambia
Singapore is the capital of ______?;Singapore
What is the capital of Belize ?;Belmopan
Which country has the longest land border?;China
What is the basic unit of currency for Egypt ?;Pound
Which city is known as the Windy City?;Chicago
What is the basic unit of currency for Norway ?;Krone
Ulan Bator is the capital of ______?;Mongolia
In what country is Taipei?;Taiwan
What is the capital of Ethiopia ?;Addis Ababa
"Which country uses the ""yen"" for currency?";Japan
Luxembourg is the capital of ______?;Luxembourg
"What country was the setting for ""Doctor Zhivago""?";Russia
Which country has the most emigrants?;Mexico
What is the fifth largest country in the world?;Brazil
What is the capital of Romania ?;Bucharest
What is the basic unit of currency for Eritrea ?;Nakfa
Which element makes up 2.83% of the Earth's crust ?;Sodium
Halifax is the capital of which Canadian province?;Nova Scotia
What is the basic unit of currency for Slovakia ?;Koruna
What is the capital of Virginia?;Richmond
The Hebrides are part of this country.;Scotland
Where is the wailing wall?;Jerusalem
What country is known as the Hellenic Republic?;Greece
What is the basic unit of currency for Paraguay ?;Guarani
What is the basic unit of currency for Samoa ?;Tala
What is the capital of Sierra Leone ?;Freetown
Which U.S. city is known as Beantown?;Boston
In what country is Banff National Park?;Canada
What is the capital of Italy?;Rome
What city boasts the Copacabana Beach and Ipanema?;Rio de Janeiro
What is the capital of Thailand ?;Bangkok
What is the capital of Guinea-Bissau?;Bissau
What is the capital of Iowa?;Des Moines
What is the basic unit of currency for Canada ?;Dollar
What is the basic unit of currency for Saudi Arabia ?;Riyal
What is the basic unit of currency for Luxembourg ?;Franc
What is the capital of Uruguay ?;Montevideo
What is the basic unit of currency for Saint Vincent and the Grenadines ?;Dollar
What is the largest lake in Europe?;Lake Lagoda
What is the capital of Grenada ?;Saint George's
What is the basic unit of currency for Dominican Republic ?;Peso
Which city has the highest population ?;Mexico City
Where is George Washington buried?;Mt. Vernon, Virginia
Which capital is known as the Glass Capital of the World?;Toledo
What is the capital of Cambodia ?;Phnom Penh
How many countries have an area less then 10 square miles ?;Four (Vatican City, Monaco, Nauru and Tuvalu)
Khartoum is the capital of which country?;Sudan
Meridians converge at the ________.;Poles
In what city are the famous Tivoli Gardens?;Copenhagen
What is the basic unit of currency for Spain ?;Peseta
On which river is the Aswan High Dam?;Nile
What is the capital of Poland ?;Warsaw
What is the basic unit of currency for South Korea ?;Won
Which element makes up 5% of the Earth's crust ?;Iron
What country is directly north of Israel?;Lebanon
Which island country lies immediately to the East of Réunion?;Mauritius
In which state is the Kennedy Space Center?;Florida
What is the basic unit of currency for Macedonia ?;Denar
What is the capital of Barbados ?;Bridgetown
In which continent would you find the Volga river ?;Europe
What is the basic unit of currency for San Marino ?;Lira
What is the basic unit of currency for Comoros ?;Franc
What is the capital of United States ?;Washington
What is the saltiest sea in the world?;The Dead Sea
What is the basic unit of currency for Senegal ?;Franc
Denmark, Norway and Sweden combine to make what ?;Scandinavia
What is the capital of North Korea ?;Pyongyang
Mexico City is the capital of ______?;Mexico
Which imaginery line approximately follows the 180 degree meridian through the Pacific Ocean?;International Date Line
What is the basic unit of currency for Togo ?;Franc
What is the capital of India?;New Delhi
Which country is also known as Suomi ?;Finland
What is the basic unit of currency for Bosnia and Herzegovina ?;Marka
In total, how many provinces and territories are there in Canada?;Thirteen
Which Portuguese colony reverted to China in December 1999?;Macau
Albany is the capital of _____?;New York
Kingston is the capital of ______?;Jamaica
Which state is the Wolverine State?;Michigan
What is the capital of Hungary?;Budapest
The Nationalist Chinese occupy this island.;Taiwan
What is the capital of Portugal ?;Lisbon
What is the basic unit of currency for Tuvalu ?;Dollar
In which country would you find the Yucatan Peninsula?;Mexico
What is the largest island in the Philippines?;Luzon
In which country would you find Ayers Rock ?;Australia
What Central American country extends furthest north?;Belize
Which of the 48 contiguous states extends farthest north?;Minnesota
What is the basic unit of currency for Indonesia ?;Rupiah
What is the capital of Bahrain ?;Manama
On what river is Liverpool?;Mersey
Where is the statue 'Le Petit Pissoir'?;Brussels
Is Dublin in Northern or Southern ireland?;Southern
What is the basic unit of currency for Bahamas ?;Dollar
Which mountains are regarded as the east border of Europe ?;Ural
What London borough does the Prime Meridian pass through?;Greenwich
What is the basic unit of currency for Guyana ?;Dollar
What is the basic unit of currency for Zimbabwe ?;Dollar
In which continent would you find the Mackenzie river ?;North America
How many time zones are there in China?;One
Where is Angel Falls?;Venezuela
What is the capital of Chad ?;N'Djamena
In which city is Westminster Abbey?;London
What is the capital of Liechtenstein ?;Vaduz
What is the basic unit of currency for Brazil ?;Real
This is the bridge with the longest span in the U.S.A.;Verrazano Narrows
What is the basic unit of currency for Uganda ?;Shilling
What country is Santo Domingo the capital of?;Dominican Republic
Where is the Blue Grotto - la Grotta Azzurra ?;Capri, Italy
Which is the only South East Asian country that is a member of the British Commonwealth?;Malaysia
What is the basic unit of currency for Denmark ?;Krone
On what island is the U.S. naval base, Guantanamo?;Cuba
What is the capital of Rwanda?;Kigali
Which Canadian province extends farthest north?;Quebec
What symbol is on the flag of Vietnam?;Star
In which country was natural gas first discovered ?;Greece
Name the city at the west end of Lake Superior.;Duluth
What is the capital of Ecuador ?;Quito
What US state has the most tornadoes on average?;Texas
Name the large mountain chain in the eastern U.S.A.;The Appalachians
Which island was born near Iceland in 1963 ?;Surtsey
What small island is in the bay of Naples?;Isle of Capri
What is the capital of Mali ?;Bamako
In which city is the C.N. Tower?;Toronto
What is the capital of Kazakhstan ?;Astana
What is the basic unit of currency for South Africa ?;Rand
What is the basic unit of currency for Iraq ?;Dinar
What is the basic unit of currency for Lesotho ?;Loti
Which island country lies to the West of Australia?;Mauritius
What is the river capital of the world?;Akron
What is the capital of Yugoslavia ?;Belgrade
Port Louis is the capital of ______?;Mauritius
What is the largest of the pyramids in Egypt?;Cheops
In which country is the Dalai Lama's palace?;Tibet
What is the capital of Mexico?;Mexico City
What is the basic unit of currency for Nigeria ?;Naira
Which country has Ankara as its capital?;Turkey
Guatemala is the capital of ______?;Guatemala
What is the capital of Equatorial Guinea?;Malabo
What is the capital of The Bahamas ?;Nassau
Helena is the capital of ______?;Montana
What is the capital of Lebanon ?;Beirut
Kuwait City is the capital of ______?;Kuwait
Where is most of America's gold located ?;Fort Knox
Dhaka is the capital of ______?;Bangladesh
What is the capital of Jamaica?;Kingston
How many countries have a population over 130 million ?;Seven (Pakistan, Russia, Brazil, Indonesia, United States, India and China)
What is the basic unit of currency for Peru ?;Sol
Bogota is the capital of ______?;Colombia
What is the capital of Montana?;Helena
What is the capital of Ghana?;Accra
Ouagadougou is the capital of ______?;Burkina Faso
Which state is the Garden State?;New Jersey
What continent is part of both the East and Aest hemispheres?;Antarctica
What famous geyser erupts regularly at the Yellowstone National Park?;Old Faithful
Where is the city of Brotherly Love?;Philadelphia
What is the capital of Sweden ?;Stockholm
What is the capital of Azerbaijan ?;Baku
What is the capital of Dominica ?;Roseau
What is the capital of Uruguay?;Montevideo
What is the second largest continent in the world?;Africa
Which U.S. state has the least rainfall?;Nevada
Where is the original London Bridge located?;Lake Havasu, Arizona
What European country administers the island of Martinique?;France
"What European country has ""Vaduz"" as its capital city?";Liechtenstein
What U.S. city is named after Saint Francis of Assisi?;San Francisco
What is the capital of Jamaica ?;Kingston
Bamako is the capital of ______?;Mali
What is the capital of the United Arab Emirates?;Abu Dhabi
Where is the tallest building in the world?;Kuala Lumpur, Malaysia
On what island is the Blue Grotto?;Capri
Frankfort is the capital of which US state?;Kentucky
What island has Hamilton as its capital?;Bermuda
What is the capital of Malawi?;Lilongwe
What is the basic unit of currency for Seychelles ?;Rupee
What is the largest ocean?;Pacific Ocean
What is the capital of Dominican Republic ?;Santo Domingo
In which continent would you find the Congo river ?;Africa
What is the capital of Maldives ?;Male
What is the capital of Bulgaria ?;Sofia
Which U.S. state borders a Canadian territory?;Alaska
What is the capital of Jordan ?;Amman
What is the basic unit of currency for Turkmenistan ?;Manat
What US state is completely surrounded by the Pacific Ocean?;Hawaii
What Asian city was once called Edo?;Tokyo
What is the capital of Saint Lucia ?;Castries
What is the basic unit of currency for Namibia ?;Dollar
What ocean is found along the East border of Asia?;Pacific Ocean
Boise is the capital of ______?;Idaho
What is the basic unit of currency for Trinidad and Tobago ?;Dollar
What is the windiest place on earth?;Mount Washington, New Hampshire
What is the basic unit of currency for Somalia ?;Shilling
In which state is Appomattax?;Virginia
Which Irish city is famous for its crystal?;Waterford
What city has the world's largest black population?;New York City
What is the capital of Germany ?;Berlin
What is the capital of Uganda ?;Kampala
What is the capital of Saudi Arabia?;Riyadh
What volcano showers ash on Sicily?;Etna
What is the capitol of Iceland?;Reykjavik
Where is Calcutta?;India
What is the basic unit of currency for Benin ?;Franc
What country are the Islands of Quemoy and Matsu part of?;Taiwan
Which state is divided into two parts by a large lake?;Michigan
What is the capital of Papua New Guinea ?;Port Moresby
Into what sea does the Mackenzie River flow?;Beaufort Sea
Vilnius is the capital of which country?;Lithuania
On what island is Honolulu?;Oahu
What is the capital of Botswana ?;Gaborone
In which state is Cape Hatteras?;North Carolina
Where is the Taj Mahal?;India
What is the capital of Singapore ?;Singapore
Which country occupies the 'horn' of Africa?;Somalia
What is the basic unit of currency for New Zealand ?;Dollar
What is the basic unit of currency for Sierra Leone ?;Leone
What is the basic unit of currency for Ghana ?;Cedi
What is the capital of Laos ?;Vientiane
Near what major city is Mount Fuji?;Tokyo
What is the basic unit of currency for Niger ?;Franc
What is capital of Ukraine?;Kiev
What is the capital of Marshall Islands ?;Dalap-Uliga-Davrit
What is the capital of Djibouti ?;Djibouti
Where is Lake Maracaibo?;Venezuela
Which is the smallest independent country?;Vatican City
Springfield is the capital of ______?;Illinois
What is the largest island in the world?;Greenland
What is the capital of Spain ?;Madrid
What is the world's highest city?;Lhasa
What is the basic unit of currency for Tajikistan ?;Rouble
