Which classic 1946 Christmas film features the line 'Daddy, every-time a bell rings, an angel gets its wings'' ;It's a Wonderful Life 
What is Myrrh? Is it a herb, a gum resin or an essence distilled from orchids ;Gum resin 
"""Which former star of 'Crossroads'' Played """"Meg Richardson"""" And was born on 25th December,1923"" ";Noel Gordon 
How Many Colonies Signed The American Declaration Of Independence? ;13 Colonies 
What was Alexander The Great's wife's name?;Roxana
"In what country did ""Sepoy Mutiny"" occur?";India
Which Apollo mission carried Neil Armstrong and his cohorts to the moon? ;Apollo 11 
Who fixed the date of the Christian festival 'Easter'?;Council of Nicaea
In the 1946 film, It's a Wonderful Life, what's the name of George Bailey's guardian angel? ;Clarence (Oddbody) 
Who Was A Tory, then Became A Labour MP And Finally Lead The British Facist Party? ;Oswald Mosley 
I Am A Suburb Of California, I Have The Nickname (Surf City) and part of my name sounds the same as the surname as 2 Famous Hollywood Celebrities, Where Am I ;Santa Cruz 
In Which Year Was The Berlin Wall Constructed ;1961 
The Character Of Mike Myers Features Heavily In Which Series Of Horror Movies ;Halloween 
Which Food Of The Gods Was Said To Give Humans Immortality? ;Ambrosia 
Which eighties cartoon ended with the phrase: 'And knowing is half the battle?' ;G.I.Joe 
When Are Werewolves Expected To Appear ;When There Is A Full Moon 
What Was The Name Of The Character Played By Anne Bancroft In The 1967 Film 'The Graduate'' ;Mrs Robinson 
Who played George III in Beau Brummell? (Robert Morely, Alec Guiness, Cardew Robinson) ;Robert Morely 
Which 1992 Film Starred Goldie Hawn & Meryl Streep As 2 Woman Going To Extraordinary Lengths To Preserve Their Looks ;Death Becomes Her 
In 1978 which famous comedy returned for a second series, four years after the first had been shown ;Fawlty Towers 
In the US what was known as Armistice Day until 1954? ;Veterans Day 
Arnold Schwarzenegger is a father trying to get the must have toy, Turbo Man, in which 1996 film ;Jingle All The Way 
Who said: when i look at my children, i say lillian you should have stayed a virgin ;Lillian carter 
What did the Romans call Scotland? ;Caledonia 
In which country do families dress a stuffed male doll with old clothes from each member of the family and then burn it, symbolizing forgetting all the bad things of the old year? ;Colombia 
In which European city did composer Richard Wagner die in 1883? ;Venice 
What do historians call the journey made by Mao to the Northwest of China after Chiang Kai-Shek had driven his forces out of the South and East?;The Long March
What Opened In 1955 in Anaheim, near Los Angeles, California. ;Disneyland 
What was the name of the witch in the tv show emu's world ;Grotbags 
What started in 1849 when gold was discovered at sutter's mill ;The california gold rush 
The horse Khartoum plays a 'deciding' role in which classic 70's film ? ;The Godfather 
Who built the Taj Mahal?;Shah Jahan
Who became president of South Africa in 1989?;F.W. de Klerk
He was stabbed by Gaius Cassius Longinus.;Julius Caesar
Which American Military Academt was established in 1802 on the Hudson river ?;West Point
Who Released The 70's Album Entitled Kimono my House ;Sparks 
Which is the name of the killer in A Nightmare on Elm Street ;Freddy Krueger 
Introduced in 46 BC by Julius Caesar, how many months was the Julian calendar divided into? ;12 
Who Released The 70's Album Entitled Next ;The Sensational Alex Harvey Band 
Which actress played the role of Samantha stevens in the tv show bewitched and for a bonus point who played her in the 1990 movie version ;Elizabeth Montgomery & Nicole Kidman 
What Was The Name Given To Textile Workers Who Opposed Modernisation During The Nineteenth Century? ;Luddites 
Who was made Lord Mayor of London in 1397, 1398, 1406 and 1419? ;Richard (Dick) Whittington 
Bashful, Doc, Dopey, Grumpy Are 4 Of The Seven Dwarfs Name The Other 3 (PFE) ;Happy, Sleepy, Sneezy 
This Sioux Indian toured with Buffalo Bill's Wild West Show.;Sitting bull
Who Wrote The Book Alice In Wonderland ;Lewis Carrol 
What was the name of the paperboy whose 1978 murder sparked a massive manhunt by British police? ;Carl Bridgewater 
In 1975, what re-opened after an 8 year closure?;Suez Canal
In which country do some people eat long noodles to to wish for a long life? ;Japan 
What Is The Name Of The Summer Camp In The Friday The 13th Movies ;Camp Crystal Lake 
In which city were the Hanging Gardens;Babylon
Which geographical location was the first word spoken on the moon? ;Houston 
"""Macaulay Caulkin's folks left him """"Home Alone"""" in the original 1990 movie Where did they go? "" ";Paris 
What was the name of the space shuttle that exploded? ;Challenger 
It's the Great Pumpkin, Charlie Brown' is a critically-acclaimed and very popular animated halloween television special based on a comic strip by which American cartoonist ;Charles M. Schultz 
What do Care Bears do when fighting enemies? ;Stare 
Which Very Famous Horror Story Was Written By Gaston Leroux ;The Phantom Of the Opera 
Who Released The 70's Album Entitled Here Come the Warm Jets ;Eno 
In which country did the Boxer Rebellion take place?;China
What was the D-Day invasion password?;Mickey Mouse
Moondance' was a hit for which male singer ;Van Morrison 
What famous artist could write with both his left and right hand at the same time?;Leonardo da Vinci
If you licked Mr T's booty, it would taste like___ ;Sexual Chocolate 
During which conflict is The Caine Mutiny' set? ;World War 2 
Where did the Birkenhead sink?;Danger Point
"What was the third country to get the ""bomb""";Britain
Which Of Hitler's Deputies Flew To Scotland In 1941? ;Rudolf Hess 
What two mountain ranges did hannibal and his elephants march through in 218 b.c ;The pyrenees and alps 
Who asked, Ever Fallen In Love? ;The Buzzcocks 
In Which Year Did A Soviet Cosmonaut Make The First Spacewalk ;1965 
According To The Song How Many Drummers Drumming Were There ;12 
George Washington Carver advocated planting peanuts and sweet potatoes to replace what?;Cotton and tobacco
Who shot President James Garfield?;Charles Guiteau
Who said 'public service is my motto'?;Al Capone
Which poisonous concoction was Socrates given to drink to carry out his death sentence?;Hemlock
What was the first transatlantic radio message sent ?;S
Grease The Musical Opened On Broadway In 1973 How Many Performances Were There ;3,388 
Which president was responsible for the Louisiana Purchase;Jefferson
Humphrey Bogart, who was born on Christmas Day 1899, said the line 'Here's looking at you kid.'' In which film? ;Casablanca 
Who built Camelot?;King Arthur
What was the nationallity of Rasputin ?;Russian
In 1979 who was revealed to be the fourth Russian spy in the Burgess, MacLean and Philby affair? ;Anthony Blunt 
What is the more common name for the plant Viscum Album? ;Mistletoe 
Yorkshireman William Strickland is believed to have brought the first what to Britain from North America in 1526? ;Turkey 
Who Is The Only British Prime Minister To Have Been Assassinated? ;Spencer Perceval, 1812 
Which Spanish explorer first travelled to Jamaica?;Christopher Columbus
What was the name of the society heiress who stole 8 million pounds worth of pictures in 1974 and was sentenced to 8 years in prison ;Dr Bridget Rose Dugdale 
He ordered the persecution of Christians in which Peter and Paul died.;Nero
What 'C' Was A 1992 Horror Movie And A 2006 Hit For Christina Aguilera ;Candyman 
How Many Points Does A Snowflake Have ;Six 
Which Was The First Town To Be Liberated By The Allies On D-Day? ;Caen 
"Who was known as ""the wizard of Menlo Park"" ?";Thomas Alva Edison
Which Film First Featured A Character Called Pinhead ;Hellraiser 
Who directed the movie 'An American in Paris? ;Vincente Minnelli 
Eras are divided into units called ________.;Periods
What did Temujin change his name to ?;Genghis Khan
Which actor from The Harry Potter Films Also starred in The Movie Dracula ;Gary Oldman 
What was the only state george mcgovern carried in the 1972 presidential election ;Massachusetts 
Which Country Was Divided Into North And South In 1954 after communists took control of government. ;Vietnam 
In 70's CB Radio Slang What Is A 'Smokie'' ;A Policeman 
Two 747's collided here in 1977.;Canary islands
"""What Did My True Love Give To Me On The """"Tenth"""" Day Of Christmas"" ";10 Lords A Leaping 
Who Was The First President Of The United States? ;George Washington 
What caused the gremlins in the movie Gremlin to become evil? ;Eating after midnight 
What was first worn on the 10th October 1886 ?;Tuxedo
This Queen of France was beheaded in 1793.;Marie antoinette
"""In which famous Christmas Song is a snowman pretended to be """"Parsons Brown""""?"" ";Winter Wonderland 
Who Succceeded Hitler In 1945? ;Admiral Donitz 
Ex tv detective, turned crooner. Who sang Silver Lady? ;David Soul 
Which Of Santa's Reindeer Shares It's Name With A High Street Store ;Comet 
In What Year Was Robert Kennedy Assassinated? (2 Points Spot On, 1 Point Year Either Way) ;1968 
Which group had a one hit wonder with 'Book of Love''? ;The Monotones 
Holy Roman Emperor Charles VI created which principality in 1719? ;Lichtenstein 
What was the last chinese dynasty?;Manchu
What Was The Coronation Year Of Queen Elizabeth 2nd ;1952 
Which 60's Movie features The Line wise men and grocers, they weigh everything ;Zorba the Greek 
Who was the only survivor of Custer's last stand?;His horse
Who Released The 70's Album Entitled Superfly ;Curtis Mayfield 
Who starred in the 1957 film showboat as June? ;Ava Gardner 
Plus or minus 100 pounds (lb), how much did the world's largest recorded pumpkin weigh ;1,524 lb 
What age preceded the Iron Age?;The Bronze Age
What was Gary Gnu's catch phrase? ;No Gnus is Good Gnus 
Who Played Jack Nicholson's Wife In The Shining ;Shelley Duvall 
This U.S. president was fatally shot in 1881.;James Garfield
Who Had An 80's Hit With The Song 'Is There Something I Should Know' ;Duran Duran 
What Star Sign Would You Be If Your Birthday Fell On Christmas Day ;Capricorn 
What was Alaska called before 1867?;Russian America
In cockney rhyming slang what are 'Mince Pies'' ;Your Eyes 
Where do bathers traditionally go for a swim in Hyde Park on Christmas Day ;The Serpentine 
Which `Rocky Horror Picture Show' actor played Mocata in the 1967 film 'The Devil Rides Out' ;Charles Gray 
In 1954 Roger Bannister achieved the worlds 1st Sub 4 min mile in what English County did this take place ;Oxforshire 
From what were Jack-o-Lanterns first made in U.K. ;Turnips 
In 1902 this volcano erupted, killing 30,000;Pelee
"""What brought Frosty the Snowman to life? (""""Pixie Dust, A Kiss,Magic Snow,An Old Silk Hat"""" "" ";An Old Silk Hat 
Who invented crop insurance?;Benjamin Franklin
From what country did the U.S. buy the Virgin Islands?;Denmark
Who was the first dog in space ?;Laika
Live Aid was to benefit which starving country? ;Ethopia 
What Shakespearean king was actually king of Scotland for 17 years?;Macbeth
How Did UN Secretary General Dag Hammarskjoeld Die In September 1961 ;In An Air Crash 
In which English town was the Co-Operative Society formed in 1844? ;Rochdale 
What type of animal is a caribou? ;A Reindeer 
Who Released The 70's Album Entitled Madman Across the Water ;Elton John 
Who discovered the Grand Canyon?;Francisco Coronado
Which artificial fiber was invented in 1938 ?;Nylon
Christmas Crackers is cockney rhyming slang for which part of the male anatomy? ;Testicles 
What food was almost non-existent in Ireland in the 1840's?;Potatoes
Who starred in Funny Girl and Lawrence of Arabia? ;Omar Sharif 
If you kiss someone under the mistletoe, what should you then remove ;One of the berries (for good luck) 
With Which War Is Florence Nightingale Associated ;Crimean 
For which label did Elvis first record? ;Sun Records 
Which Horror Film Star Was Portrayed In An Oscar Winning Performance By Martin Landau In Tim Burtons 1994 Film About Cult Filmaker Ed- Wood ;Bella Logosi 
"""When are the '12 Days of Christmas'? """"Dec 14th - Dec 25th) - (Dec 21-Jan 1) - (Dec 26 - Jan 6) - (Christmas Eve-Jan 4th) "" ";(Dec 26 - Jan 6) 
What eighties TV show starred Bruce Willis in a detective agency? ;Moonlighting 
Which Axis Powers In World War II Fought With The Allies In World War I? ;Japan & Italy 
According to some legends, what holiday decorating practice is attributed to spiders? ;Tinsel 
Which 60s film was the true story of Helen Keller ;The Miracle Worker 
"Who was, ""First in war, first in peace and first in the hearts of his countrymen""?";George Washington
What wonder stood 32m high in rhodes harbour?;Colossus of Rhodes
What is the name of the summer camp in the Friday 13th movies ;Camp Crystal Lake 
Alanis Morrisette appeared on what 80's cable children's show? ;You Can't Do that On Television 
Soleil Moon Frye was the real name of which young eighties sitcom star, whose character name was also the title of the show? ;Punky Brewster 
Which famous mathematician and astronomer was born on Christmas day in 1642 ;Sir Isaac Newton 
What 'SG' Do The Salt And Pepper Say To Eachother At Christmas Time ;Seasons Greetings 
Who wrote Auld Lange Syne? ;Robert Burns 
"Who took the title ""Lord Protector of the Commonwelth of England, Scotland, and Ireland"" ?";Oliver Cromwell
Which 1950s films took place in Hawaii 1941 ;From Here to Eternity 
The festival of Halloween was first celebrated by which ancient tribe ;The Celts 
In the Christmas song 'White Christmas' what did children listen for? ;Sleigh Bells 
Which actress caused a sensation by appearing naked in the opening scene of the 1957 film _And God Created Woman _directed by her then husband Roger Vadim ;Brigitte Bardot 
Name the loner rebel reindeer with the red shiny nose.;Rudolph
In The Inspirational 1946 Film 'Its A Wonderful Life' What Is The Name Of George Baileys Guardian Angel ;Clarence Oddbody 
Who shot Abraham Lincoln?;John Wilkes Booth
In 1785, Blanchard and Jeffries became the first to cross the English channel using which method of transport? ;Balloon 
Who led 900 followers in a mass suicide in 1979?;Jim Jones
Which (Age) Occured Between The Stone And The Iron Ages? ;Bronze Age 
Who signed the 'thanksgiving proclamation'?;Abraham Lincoln
What is the name of the telescope that was placed in orbit in the eighties? ;Hubble 
Which former dictator was executed by firing squad on Christmas Day 1999 ;Nicolae Ceausescu, (Romania) 
What colour was Rudolph the Reindeer's nose? ;Red 
Whose Scary Movie Character Has The real name is Charles Lee Ray ;Chucky 
Between which countries was the shortest war in history?;Zanzibar and England
What was the name of the rich boy that Andie was asked to go to the senior prom with in the movie 'Pretty in Pink'? ;Blaine 
Which eighties musician got sued by a music related company for using their name as part of his pseudonym?* ;Thomas Dolby 
Who plays the role of the Prime Minister, in the 2003 Christmas film 'Love Actually'' ;Hugh Grant 
"Those big black CD's that you see at garage sales that people call ""albums"" are made of _____.";Vinyl
December 26th is traditionally known as Boxing Day but it is also which Saints Holy Day ;Saint Stephen 
What did jack the ripper sign on his first note ;Yours truly 
Neptune Was The Roman God Of The Oceans, What Name Did The Greeks Use? ;Poseidon 
What was Thailand formerly known as?;Siam
Santa Claus reportedly lives at the _____ Pole.;North
In which year did the UK hand over Hong Kong sovereignty to China? ;1997 (June 30th) 
Strawberries are the undoing of an unhinged man in which 50s film ? ;The Caine Mutiny 
What Are The Names Of The 3 Wise Men Who Brought Gifts To The Baby Jesus ;Gaspar, Melchior, Balthasar 
What did President J. Buchanan not have;A wife
What revelation did alexander butterfield make to the senate watergate committee ;The oval office bugging 
Name the toy that consisted of color pencils and plastic which you would put in the oven to create. ;Shrinky Dinks 
Who invented the thermometer in 1593? ;Galileo 
Who wrote the book 'The Shining' on which the 1980 Stanley Kubrick film was based ;Stephen King 
After The Fire made 'Der Kommissar' popular, but which eighties musician performed it originally? ;Falco 
Who Released The 70's Album Entitled The Grand Tour ;George Jones 
Gangster Al Capone, boss of the Chicago underworld, was finally gaoled for 11 years for what crime?;Tax evasion
3 Singers Have Sung The Opening Line The Christmas Favourite Do They Know Its Christmas (PFE) ;Paul Young, Kylie Minogue, Chris Martin 
What Process Is Used For Dating Ancient Organic Objects? ;Radio Carbon Dating 
What Year Saw The Imposition Of Martial Law In Poland ;1918 
Who was the female Prime Minister of England throughout the eighties? ;Marget Thatcher 
The following is a line from which 1970's film 'There're all gonna laugh at you' ? ;Carrie 
Which corporation opened it's new headquarters in Portland Place, London in May 1932? ;The BBC 
Name the author of Dracula ;Bram Stoker
Which 60's Movie features The Line he's very clean ;A Hard Days Night 
How Many Crusades Were There? ;Nine 
What was Joseph's job? ;Carpenter 
In Which Year Was The Battle Of Trafalgar Fought? ;1805 
Who Described Russia As (A Riddle Wrapped In A Mystery, Inside An Enigma)? ;Winston Churchill 
If a girl puts the letters of the alphabet face down in water, how will she know who she will marry ;His initials will be face up next day 
London's Trafalgar Square Christmas tree is traditionally given by which country? ;Norway 
What is New Year's Eve called in Scotland? ;Hogmanay 
Which drug, later found to have devastating side effects, was launched in 1958 to help pregnant women overcome morning sickness ;Thalidomide 
What Are Monsters With Only One Eye Called ;Cyclops 
What was the name of Eddie Murphy's character in Beverly Hills Cop? ;Axel Foley 
What did Pennsylvania legalise before any other colony?;Witchcraft
Who did the singer Lulu marry in 1969? ;Maurice Gibb 
This Roman killed himself after his defeat at Actium.;Marc Antony
What Is The Significance Of The 1976 Film 'To The Devil _____ A Daughter' ;Last Horror Film Made By Hammer 
In which American state is George A. Romero's 1968 film 'Night Of The Living Dead' set ;Pennsylvania 
Who Had An 80's Hit With The Song 'Rock 'n' Roll High School,' ;The Ramones 
The American comedian and actor William Claude Dukenfield, died on Christmas Day in 1946. How was he better known? ;WC Fields 
With With Horror Film Would You Associate The Character Leatherface ;Texas Chansaw Massacre 
In What Year Was The General Strike ;1926 
In which US City was Martin Luther King assassinated in 1968? ;Memphis 
What Did Frosty The Snow man Have For A nose (Carrot, Button,Cherry,Coal) ;Button 
Which famous actor is honored in a statue in Leicester Square?;Charlie Chaplin
Which 1950s films took place in Chicago and Miami 1929 ;Some Like it Hot 
What Happened At Max Yasgur's Dairy Farm In New York State During 15-17th August 1969 ;Woodstock Festival 
What American feminist went bust as a silver dollar;Anthony
"Who said: ""Let them eat cake.""";Marie antoinette
"""Who banned Christmas Carol's in England between the years of 1649 and 1660? """"Oliver Cromwell"""", """"King Charles II"""", """"Queen Victoria"""", """"Queen Elizabeth I"""" "" ";Oliver Cromwell 
In Medievil England What Name Was Given To The Area Presided Over By A Lord ;Manor 
According to the bible, who were the baby Jesus's first visitors ;The Shepherds 
Mark David Chapman was famous for what in 1980? ;Shooting John Lennon 
This Spaniard conquered Mexico.;Hernando Cortez
What Christmas Item Was Invented By Liondon Bakery And wedding Cake Specialist 'Tom Smith' In 1847 ;Christmas Crackers 
Who discovered Christmas Island on Christmas Eve 1777 ;Captain Cook 
How Did Darth Vader Know What Luke Skywalker Got For Christmas ;He Felt His Presents 
1955 saw the worst ever disaster in motor racing history when a Mercedes Benz hurtled into the crowd at which French race track, killing 86 people in total ;Le Mans 
Which 60's Movie features The Line back in your gilded cage Melanie Daniels ;The Birds 
"""What Native Language Would Jesus Christ Have Spoken ? (""""Hebrew, Sanskrit, Arabic, Aramaic"""" ) "" ";Aramaic 
Which Belgian noble woman was sentenced to death for bathing in the blood of servant girls she had murdered in order to keep her young ;Countess Elizabeth Bathory 
Which Queen Had An Extra Finger? ;Anne Boleyn 
Which Band Was Rod Stewart A Member Of Before Going Solo ;The Faces 
Who was the first Windsor monarch of the UK? ;George V (reigned 1910-1936) 
On which date is Epiphany celebrated in the traditional Western calendar? ;6th January 
What Became The Tallest Building In England In October 1965 ;Post Office Tower 
What Were Frosty The Snowmans Final Words ;I'll Be Back Again Someday 
To what position was John Masefield appointed in May 1930? ;Poet Laureate 
What Was The Name Given To The French Goverment Which Collaborated With The Nazis? ;Vichy 
How Many Films Were Made In The Jaws Series ;4 (Jaws 1,2,3 & Jaws The Revenge) 
What was George A Custer's horses' name?;Comanche
What country is Men Without Hats originally from? ;Canada 
What was E.T.'s favorite candy? ;Recee's Pieces 
