What Is The Largest Key On A Standard Computer Keyboard ;The Space Bar 
Which Fish, Previously Thought To Be Extinct Was Rediscovered In 1939? ;The Coelacanth 
What body function is improved if you sleep on your right side?;Digestion
What animal is depicted on the logo of Toys R Us? ;Giraffe 
What italian astronomer wrote the starry messenger ;Galileo 
 The weasel and the ermine are the same animal. This mammal's coat changes with the season _ in its white winter coat, it is known as an ermine, in its brown coat, it is a __________;Weasel
Our galaxy is commonly known as the ________.;Milky Way
Which Aviation Company Produces The DC Series Of Aircraft ;McDonnel Douglas 
What is the common name for the sternum?;Breastbone
What has superseded Newtonian mechanics of the atomic scale ?;Quantum mechanics
What Is An Otoscope Used To Look At ;The Ear 
What is an emasculated stallion called;Gelding
Which is a small flightless bird, also New Zealand's national symbol?;Kiwi
 Baby mink are born blind and remain sightless for a __________;Month
Francis Crick was the most famous of the discoverers of what? ;DNA 
Where Was The First Successful Steam Engine Installed ;Dudley East Midlands 1712 
In what organ of the body is insulin produced?;Pancreas
 The __________ has green bones.;Garfish
Dogs bark. What do donkeys do;Bray
Circuits can be wired in series or in _________.;Parallel
How Many Faces Has The Solid A Dodecahedron ;12 
What is the meaning of the name of the constellation Sagitta ?;Arrow
 It would require an average of 18 __________ to weigh in at 1 ounce.;Hummingbirds
What nationality was Robert Bunsen, of Bunsen Burner Fame? ;German 
Which Country Containes The Worlds Biggest Oil Refinery ;Venezuela 
What is a group of larks called?;Exaltation
Who Opened The First Cinema In Paris In 1895 ;The Lumiere Brothers 
 The average __________ weighs 14 pounds.;Fox
How many pockets has a snooker table ;Six 
What venomous serpent is known as the gentlemen among snakes ;The rattlesnake 
 The giant __________ is the largest creature without a backbone. It weighs up to 2.5 tons and grows up to 55 feet long. Each eye is a foot or more in diameter.;Squid
Name The American Who Patented A Burglar Proof Lock Described As Magic & Infallible ;Linus Yale 
What is the meaning of the name of the constellation Draco ?;Dragon
Which soft metal is used in the production of soap? ;Sodium 
What Function Does The Labyrinth In Your Ear Have ;It Maintains Your Balance 
What's the term for the hybrid offspring if a male lion and a female tiger ;Liger 
 The __________ whale is the mammal with the heaviest brain _ about six times heavier than a human's.;Sperm
 A quarter horse gets its name from its speed in running the __________;Quarter_mile
 A group of bees can be called either a hive, a swarm, or a __________;Grist
Who invented the smallpox vaccine?;Edward Jenner
From 1979 until 2000 the most distant planet from the earth was _______.;Neptune
What Is A Pencils Lead made From ;Graphite 
 A __________ can swallow a rabbit whole and may eat as many as 150 mice in a 6_month period.;Python
Excluding the sun, what star is closest to the earth?;Proxima Centauri (aka Alpha Centauri)
What Is Botany The Study Of ;Plants 
What's the largest artery in the human body ;The aorta 
Who Invented the ball point Pen ;Laslo Biro 
This small animal is trained to hunt rats and rabbits.;Ferret
This science deals with the motion of projectiles.;Ballistics
The North Star is also known as _______.;Polaris
 In 1880, there were approximately 2 billion passenger pigeons in the United States. By 1914, the species was __________;Extinct
What lives in a formicary?;Ants
What muscle is joined by the lingual nerve to the brain?;Tongue
 The cells which make up the antlers of a __________;Are the fastest growing animal cells in nature. moose
Why Do Fossils Of Long Necked Dinosaurs Appear To Show The Head Pulled Back Over The Body ;Shrinkage Of Neck Muscles After Death 
What Does Mass Multipled By Velocity Give You ;Momentum 
What Is The Collective Term For Ducks? ;A Paddling 
If The Sum Of The Distances Between 2 Points Is Constant What Shape Do You Get ;Circle / Ellipse 
The Big Dipper is part of what constellation?;Ursa Major
Are Worker Ants Male Or Female? ;Female 
How Long Can A Stag Beetle Spend As A Larva ;Up To Three Years 
What is the highest active volcano in the world?;Cotopaxi
Which metal has the chemical element W? ;Tungsten 
 A crocodile can't stick out its __________;Tongue
Heroin is the brand name of morphine once marketed by which pharmaceutical company?;Bayer
 The biggest frog is the appropriately named __________ frog (Conraua goliath) of Cameroon. They reach nearly 30 cm (a foot) and weigh as much as 3.3 kilograms.;Goliath
What Is The Square Root Of 144 ;12 
Which Rodent Has Given It's Name To A Mean Spirited Or Bad Tempered Woman ;Shrew 
What phenomenon is caused by the gravitational attraction of the moon;Tides
What is -459.7 F also know as?;Absolute Zero
The energy which a body possesses by virtue of its motion is called ________.;Kinetic
 The blubber of a male __________ is considered superior to that of the sperm whale for lubricating machinery.;Elephant seal
What does the 'c' in the equation e=mc^2 stand for?;Speed of light
 Goldfish have four color recepectors in their __________ compared to our three _ the mantis shrimp has ten color receptors.;Eyes
In 1447 Johannes Gutenberg Invented The Printing Press, What Was The First Book He Produced ;A Latin Edition Of The Bible 
 The average elephant produces 50 pounds of __________ each day.;Dung shit
Ascorbic acid is commonly reffered to as Vitamin - ?;C
What Vehicular Safety Device Was First Pantented By Ej Claghorn ;Seat Belt 
With what body part is otology involved?;Ear
For What Illness Did Louis Pasteur Develop A Cure? ;Rabies 
He discovered the process of vaccination for prevention of smallpox.;Edward Jenner
For What Substance Is K The Chemical Notation ;Potassium 
What Would You Suffer From With Hypotension ;Low Blood Pressure 
This term means 'cone_bearing trees'.;Conifers
Gastritis affects the __________.;Stomach
Who Was The First Animal In Space ;Laika The Dog 
 Camel milk is the only milk that doesn't curdle when __________;Boiled
 Very unusual for carnivores, hyena clans are dominated by __________;Females
What is a group of peacocks called?;Muster
 We are sure that whales and dolphins had land_living ancestors, but we don't know what they were like and we don't know how they __________;Evolved
Which substance has the chemical formula HCl?;Hydrochloric acid
How Many Legs, Including Pincers Does A Crab Have? ;Ten 
Which is the largest aquatic bird?;Albatross
 __________ can climb trees faster than they can run on the ground.;Squirrels
What Is The Worlds Longest Manmade Waterway ;The Grand Canal In China 
What Is The Name Of Stephen Hawkins Famous Cosmology Book Published In 1998 ;A Brief History Of Time 
"The ""canebrake"", ""timber"" and ""pygmy"" are types of what?";Rattlesnake
What is the name of the layer between the Earth's crust and the Earth's core ?;Mantle
How Many Hearts Does An Octopus Have? ;Three Hearts 
A scientist who studies reptiles and amphibians is known as a:;Herpetologist
As what is the North Star also known?;Polaris
How Many Ribs Do You Have ;24 Ribs 
 The __________ has only two toes, unlike most birds, which have three or four.;Ostrich
What is the name for a group of stars;Constellation
 The mouse is the most common mammal in the __________;United states
 A South African __________ can grow to be 35 inches (90 cm) in length _ longer than your arm.;Bullfrog
What are these: Ceres, Juno, Iris, and Flora;Asteroid
As Their Names Would Suggest Where Were The Mamenchisaurus & The Tuojiangosaurus Found ;China 
Which Variety Of Pine Tree, Alive Today, Was A Sapling During The Life Of Christ/ ;The Bristlecone Pine 
 Because baby pigs grow so quickly, a succession of 48 little pigs were used in the title role during the filming of the 1995 movie hit __________;Babe
What is the small irregular white cloud that zips around Neptune approximately every 16 hours called?;Scooter
How Many Stomachs Does A Cow Have? ;Four 
 Just like people, mother __________ often develop lifelong relationships with their offspring.;Chimpanzees
What word is used for a male deer?;Buck
Which Large Animals Did Hannibal Bring With Him Across The Alps ;Elephants 
How many colored squares has a rubiks cube ;54 
Which Acid Is Present In Your Stomach ;Hydrochloric Acid 
 To survive, most birds must eat at least half their own weight in food __________;Each day
Coal is predominantly made up of this element.;Carbon
 The anaconda, one of the world's largest snakes, gives birth to its young instead of __________;Laying eggs
Which snake kills the most humans?;King cobra
 Elephants, lions, and camels roamed __________ 12,000 years ago.;Alaska
What Diameter Floppy Disks Were Introduced By Ibm In 1970 ;8 Inch 
For What Is Lepidoptera The Scientific Name? ;Butterflies & Moths 
 A newborn gray whale calf is an average 16 feet long. For reasons unknown, all gray whale calves are born in the warm, shallow lagoons of Baja, __________;California
If You Were Travelling At Mach II How Fast Would You Be Moving ;Twice The Speed Of Sound 
Which moon is the second largest satellite in our solar system?;Titan
What Was The Name Of Alexander The Greats Famous Horse ;BucePhalus 
What Is The Study Of Insects Called ;Entomology 
Which Has The Larger Ears: The African Or The Indian Elephant? ;The African 
What is the name for the theoretical end_product of the gravitational collapse of a massive star;Black hole
This African animal kills the most people.;Crocodile
What is it that turns blue litmus paper red?;Acid
Cetology is the study of ________.;Whales
"Which chemical element was foremerly known as the latin ""Kalium"", hence bears the symbol ""K""?";Potassium
" Expressing recognition rather than love, Utah __________ exchange ""kisses."" By the touching of incisor teeth, they quickly confirm the identity of group members.";Prairie dogs
What Type Of Insect Is A Glow Worm? ;A Beetle 
There are three types of rocks: metamorphic, sedimentary, and _________.;Igneous
 Of the 250_plus known species of shark in the world, only about 18 are known to be __________;Dangerous to man
After a bolus has been digested in the stomach, it is called ______ as it moves into the small intestine.;Chyme
Which world champion was beaten by a machine called Deep Blue in 1997? ;Gary Kasparov (Chess) 
Which Is The Most Intelligent Breed Of Dog? ;The Collie 
What Are Oak Apples? ;Wasp Eggs 
The second space shuttle was named __________.;Challenger
What metal do you get from Hematite?;Iron
What Herb Do Cats Love? ;Catnip/ Cat Mint 
 The average life expectancy of a rhinoceros in captivity is __________;15 years
What Is The common Name For Acetic Acid ;Vinegar 
What Is The Shaddock A Variety Of? ;Grapefruit 
What animal has bony plates and rolls up into a ball if it is frightened?;Armadillo
What Is The Second Most Common Element On Earth ;Silicone 
Which chemical has the atomic number one? ;Hydrogen 
The atomic weights in the periodic table are stated in proportion to the weight of what element, with atomic number 6?;Carbon
What Was Special About The Iron Bridge At Coal Brookdale ;It Was The Worlds First Major Iron Construction 
 A King Cobra is the biggest of all poisonous snakes and can grow to over 13 feet long. A bite from a King Cobra can kill an elephant in __________;4 hours
Technically, What Type Of Fruit Is A Pineapple? ;A Berry 
 Male __________ have antlers 7 feet across. The antlers often weigh 60 pounds.;Moose
What is the heart rate of the blue whale? (in beats per minute);Nine
 If they are well treated, camels in captivity can live to the age of __________;50
What Is The UK's Most Poisonous Plant? ;Deadly Nightshade 
What Type Of Animal Is A Borzoi? ;A Dog The Russian Wolfhound 
 The star_nosed mole, with 22 pink __________ on its snout, is said to have the most delicate sense of touch in the animal world.;Tentacles
What Communication Aid Was Invented In 1905 By American Undertaker Almon Strowger ;The Dial Telephone 
 Birds do not sing because they are happy. It is a __________;Territorial behavior
Who Invented the worlds first electronic pocket calculator in 1972 ;Sir Clive Sinclair 
 The whistling swan has more than __________;Feathers on its body. 25,000
Commonly Regarded As A Bit Of A Nuisance Amongst Computer Users ' It Writes Once But Reads Many Times '' What Is It? ;A Worm (Mass Mailing) 
What name is given to the excrement produced by bacteria that feed on yeast cells and then defecate ;Alcohol 
What comprises than 54% of humpback whale's milk?;Fat
What Apparently Inappropriate Name Is Used For A Gathering & A Breeding Place For Seals ;Rookery 
What Is The Name Of The Instrument Used For Listening To The Heart And Lungs ;A Stethoscope 
 __________ has more homeless cats per square mile than any other city in the world.;Rome
At what angle above the horizon must the sun be to create a rainbow? (in degrees);Forty
What is the horn of a rhinoceros made of;Hair
In Which Period Did The Diplodocus Live ;Jurassic 
Which Part Of the Body Receives Oxygen Without A Blood Supply ;The Cornea 
What Is A Portuguese Man-O-War? ;Jelly Fish 
Which element has the chemical symbol PT ;Platinum 
Which substance has the chemical symbol 03? ;Ozone 
Which vital organ does the adjective renal refer to? ;Kidney 
For How Long Does A Female Turkey Incubate Her Eggs ;Aprox 28 Days 
Sodium Hydroxide is more commonly known as _________.;Lye
How Is The Binary Numer '010' Expressed As A Decimal ;2 
Where Was The Blast Furnace First Introduced ;France Around 1400 
In Which 1986 film Did Michael Hutchence Star As A Truly Terrible Punk Singer ;Dogs In Space 
 In 1874, the first animal purchased for the Lincoln Park Zoo in Chicago was a __________, bought for $10.;Bear cub
 The Adélie __________ bears the name of French explorer Dumont d'Urville's beloved wife.;Penguin
 A camel can shut its nostrils during a __________;Desert sandstorm
What Vegetables Are Part Of The Family Allium? ;Onions, Garlic, Leek, Shallot And Chive 
 __________ feel safest when they are crowded together, hundreds in a group.;Flamingoes
What two planets dont have moons?;Mercury and Venus
 A baby gray __________ drinks enough milk to fill more than 2,000 bottles a day.;Whale
What is the meaning of the name of the constellation Cygnus ?;Swan
What name is used to describe permanently-frozen subsoil?;Permafrost
What Is A Particle Of Light Called ;A Photon 
What bird has the biggest wingspan?;Albatross
 The __________ is the first bird mentioned in the Bible. It was sent out by Noah to see if the waters had abated.;Raven
Where Was The Potters Wheel First Used ;In Mesopotamia c.3000 Bc 
 The hippopotamus gives birth __________ and nurses its young in the river as well, although the young hippos must come up periodically for air.;Underwater
 Most __________ lived to be more than a hundred years old.;Dinosaurs
At the equator, what is the brightest star in the night sky?;Sirius
Which Is The Most Infectous Disease ;Measles 
"What fruit is ""Citrus grandis""";Grapefruit
The rate of change of velocity is known as _________.;Acceleration
Some animals spend the winter in a sleep_like state known as _________.;Hibernation
"On Borneo and Sumatra, the literal translation of this ape's name means ""man of the forest.""";Orang-utan
In which county is the UK's Met Office? ;Devon 
Where are there over 58 million dogs?;USA
In the early 20th century, rattlesnake venom was used to treat which illness?;Epilepsy
What fish is the fastest;Sailfish
What was created with the big bang?;Universe
What has the chemical formula H2, SO4? ;Sulphuric Acid 
What is another name for the coyote?;Prairie wolf
What is the only animal that cant stick out its tongue? ;Crocodile 
Which British Flower Is Known As The Lent Lily? ;The Daffodil 
From What Is The Heart Drug Digitalis Obtained ;Foxgloves 
What is the process of converting glucose to energy in cells called ?;Respiration
Who Built The First Tunnel Under The River Thames ;Sir Marc Isambard Kingdon Brunel
In the electomagnetic spectrum, what comes between X-rays and Light?;Ultraviolet light
This small gland attached to the brain exerts a control over growth.;Pituitary
 The tailorbird of Africa makes its nest by sewing together two broad leaves. It uses fiber as the thread and its bill as the __________;Needle
What Name Is Given To The Diagram In Which Sets Are Represented By Circles ;Venn Diagram 
Saturday is named after which planet?;Saturn
Like fingerprints, what other print is individual?;Tongueprints
What is the scientific name for brimstone?;Sulphur
Where Is The World's Rarest Plant? ;The UK. Encephalartos Woodii At Kew Gardens 
 Kittens are born both blind and deaf, but the vibration of their mother's purring is a physical signal that the kittens can feel _ it acts like a __________, signaling them to nurse.;Homing device
What is a group of larks called;Exaltation
What word is used for a female sheep?;Ewe
From which plant is the poison ricin obtained? ;The Castor Oil Plant 
What is the meaning of the name of the constellation Lyra ?;Lyre
Maxillary palps, abdomen, and metathorax are parts of a(n) ________.;Insect
What is normal body temperature for an adult human;97.8 F or 36.5C
What is the SI Unit for pressure? ;Pascal 
In Which City Is The Oldest Metro System In The World ;London 
 The shrew is known to eat up to its own weight about every three hours. Deprived of nutrition for a day, it may __________;Starve to death
 A __________ keeps purring, no matter if it is inhaling or exhaling, a baffling accomplishment.;Cat
He designed the first feasible automobile with an internal combustion engine.;Karl Freidrich Benz
 An adult walrus typically eats about 3,000 __________ per day.;Clams
 A mother __________ often gives birth while standing, so the newborn's first experience outside the womb is a 1.8_meter (6_foot) drop. Ouch!;Giraffe
What Colour Is The Australian Swan? ;Black 
Which Significant Beverage Did Dr John Pemberton Of Atlanta Georgia Invent In 1886 ;Coca Cola 
Which video game series is sometimes referred to as GTA? ;Grand Theft Auto 
What device is used to measure weather pressure ?;Barometer
Which Model Ferrari Has A Name Which Means Redhead ;Tetarossa 
 Ducks will lay eggs only in the __________;Early morning
 When thirsty, a camel can swig down 25 gallons of water in less than __________;Three minutes
 The average cod deposits between 4 and 6 million eggs at a single __________;Spawning
If You Studied Histology What Would You Be Involved In ;Cells 
 Because its eyeball is fixed, the __________ must move its huge body to shift its line of sight.;Whale
What Is Diazepam Better Known As ;Valium 
 Cattle branding was practiced 4,000 years ago. Old tomb paintings show __________ branding their fat, spotted cattle.;Egyptians
Which Bird Has The Largest Wingspan? ;The Albatross 
How is german measles also known ?;Rubella
 __________ communicate in sound waves below the frequency that humans can hear.;Elephants
 Cats have more than one hundred vocal sounds, while dogs only have about __________;10
What Common Affliction Makes The Lens Of The Eye Go Opaque ;Cataracts 
 The bat is the only mammal that can __________;Fly
Term for an emasculated male pig;Barrow
What Type Of Mammel Is The Tasmanian Devil? ;A Marsupial 
If you're in the northern hemisphere, Polaris, the North Star, can be found by looking which direction;North
A bone specialist is a(n) ________.;Osteopath
What Does A Chiropodist Treat ;The Feet 
Why Did Henry Ford Say People Can Have A Model T Ford In Any Colour Just So Long As It Was Black ;Japan Black Enamel Was The Only Paint That Would Dry Quick Enough to Keep Up With The Assembly Line 
This is the symbol for tin.;Sn
Which Bone Is The Patella ;The Knee Cap 
 The largest jellyfish in the world has a bell that can reach 8 feet across and tentacles that extend over half the length of a __________;Football field
What is the meaning of the name of the constellation Ursa Major ?;Great Bear
The spiral galaxy nearest ours is the ________.;Andromeda
 The underwater mating song of the __________ is so loud that sometimes it can be heard by humans on the shore.;Toadfish
In Computing of what is the term 'bit'' an abbreviation? ;Binary Digit 
When does a full moon rise?;Sunset
What Name Is Given To A Plant That Grows From Seed & flowers And Dies Within A Year ;An Annual 
As what is a moose also known?;Algonquin
For which illness did Lois Pasteur develop a cure ;Rabies 
Some animals spend the winter in a sleep-like state known as _________.;Hibernation
"What does ""Ursa Major"" mean in everyday English?";Great bear
What was the first recorded message?;Mary had a little lamb
 The owl is the only bird to drop its upper eyelid to wink. All other birds raise their lower __________;Eyelids
Who Designed The VW Beetle ;Ferdinand Porsche 
 Because birds carrying messages were often killed in flight by hawks, medieval Arabs made a habit of sending important messages __________;Twice
 Within the hawk, or birds of prey, family, there are __________ species _ eagles, hawks, kites, and Old World vultures, which are found nearly worldwide.;208
What is the only sign in the zodiac which doesn't represent a living thing;Libra
How Do Procumbent Plants Grow ;They Spread Overground 
 The ears of the Asiatic __________ are larger than those of other bear species.;Black bears
Paedology is the study of ______ ?;Soil
These attach muscles to bones or cartilage.;Tendons
 The flounder swims __________;Sideways
How Long Does A May Fly Live? ;1 Day/ 24 Hours 
Which Is The Second Heaviest Land Animal? ;The Hippopotamus 
 Surviving all dangers, a wild __________ may live up to 20 years.;Cobra
A phrenologist reads _________.;Skulls
How Was The Misubishi A6M Fighter Aircraft Known ;Zero 
Who Invented The Spinning Jenny In 1764 ;James Hargreaves 
"Which disease is also known as ""Hansen's Disease""?";Leprosy
The fins of which fish are made into a soup?;Shark
A great wave resulting from an earthquakes is called a (an) ________.;Tsunami
 Sir Walter Raleigh's black greyhound was named __________;Hamlet
 You could milk about __________ cows per hour by hand, but with modern machinery, you can milk up to 100 cows per hour.;6
 __________ have three eyelids to protect themselves from blowing sand.;Camels
In space talk, FTL is an acronomy for ______ ____ _____.;Faster than light
Americans Call It A Caribou What Is It Called In Europe ;Reindeer 
The Echidna, Or Spiny Anteater , & The Duck Billed Platypus Shares A Characteristic Which Does Not Apply To Any Other Mammal What Is It? ;They Lay Eggs 
What Does An Apiarist Keep? ;Bees 
In The Wizard Of Oz, What Was The Lion Looking For ;Courage 
 Milk snakes lay about 13 eggs _ in piles of animal __________;Manure
As the speed of a body approaches the speed of light, its mass approaches ________;Infinity
To make a car go backwards you have to put it in what gear?;Reverse
 There are about 40 different __________ in a birds wing.;Muscles
The pivot point of a lever is called the _________.;Fulcrum
What is the chemical symbol for lead?;Pb
What Do You Call A Birth Where A Baby's Feet Are Delivered First ;Breech Birth 
 Crabs and other crustaceans can escape danger by simply discarding an injured or trapped __________;Limb
In Computing What Does The Word Modem Stand For ;Modulate Demodulate 
What chemical compound causes pain in muscles after exercise?;Lactic acid
And What Did Thomas Edison Later Invent In The Lab Set Up With The Prize Money Awarded To The Above Invention ;The Gramophone 
What Do Invertebrates Lack? ;A Backbone 
 There are 328 species of __________;Parrots
Which Now Standard Fittings Were First Featured On A Car In 1916 ;Automatic Windscreen Wipers 
What is the biggest disqualifying factor for prospective astronauts?;Eyesight
In which country was the match invented?;France
Which False Idol Was Worshipped By The Hebrews At The Foot Off Mount Sinai ;The Golden Calf 
Which Insect Transmits African Sleeping Sickness ;The Tsetse Fly 
" Bald eagles are not bald. The top of their head is covered with slicked_down white feathers; from a distance, they appear __________";Hairless
What is the symbol for copper?;Cu
What Is One Inch In Millimeteres ;25.4 mm 
What is a male goose called?;Gander
Of what do earthworms have five?;Hearts
What Is The Male Bee whose Sole Function Is To Mate With The Queen? ;The Drone 
 The world's fastest reptile (measured on land) is the spiny_tailed __________ of Costa Rica. It has been clocked at 21.7 miles per hour.;Iguana
What is the meaning of the name of the constellation Ophiuchus ?;Serpent Bearer
A common sight in most high streets, what was invented in 1967 by Englishman John Shepherd- Barron? ;The Cash Dispenser 
 The __________ of a really famished camel may flop over and hang down the side of the body as the fat is used up.;Hump
What are the pouched animals called;Marsupials
 The electric eel's shocking power is so great that it can overtake its victims while __________;15 feet away
 The __________ _ a relative of the mole _ is the smallest mammal in North America. It weighs 1/14 ounce _ less than a dime.;Pigmy shrew
Name the slowest moving land mammal.;Sloth
Which is the largest known butterfly?;Queen Alexandra's Birdwing
The visible spectrum of light ranges from red to ________.;Violet
What are the two kinds of blood corpuscles in vertebrates ;Red and white 
Why Was The Edmontosaurus So Named ;It's Remains Were First Discovered In Edmonton 
Which Part Of The Body Is Affected By Rhinitis ;The Nose 
What 2 Word Term Is Given To A Simulated 3D Environment Used in Computer Graphics ;Virtual Reality 
What is the fourth state of matter?;Liquid crystals
Which Acronym Is Used For The Long Range Radar Surveillance & Control Centre For Air Defence Developed Originally In The USA ;AWACS 
Which bird became extinct in 1861 ?;Dodo
Where Is The World's Largest Atomic Establishment ;Underground At CERN Between France & Switzerland 
What Animal Is A Chester White? ;A Pig 
What Do The Initals A.I.D.S. Stand For ;Acquired Immune Deficiency Syndrome 
 It takes an average of 345 squirts to yield a gallon of milk from a cow's __________;Udder
The process of water changing to water vapor is known as _______.;Evaporation
Which Side Of The Brain Contributes To Rational Thought ;Left Side 
What is an Ishihara Test used for? ;Check Colour Blindness 
 A snake's __________ is located in the front one_fifth portion of its body.;Stomach
In Which Country Was Fuel Injection For Cars Inroduced In 1954 ;Germany 
 Javelinas are very noisy animals among each other and squeal, snort, woof, and click their teeth to __________;Communicate
How man legs does a crab have;Ten
Hammer, anvil, and stirrup are parts of the ________.;Ear
Of Which Animal Is The Gander The Female? ;Goose 
What is the chemical name for quicksilver?;Mercury
 __________ don't fly by flapping their wings up and down. The motion is more forward and backward, like a figure eight on its side.;Birds
 An __________ may weigh as much as 300 pounds. Its intestinal tract is 45 feet long.;Ostrich
Which Contemporary Scientist Is Suffering From From Motorneurone Disease ;Steven Hawkins 
What Is Dry Ice ;Solid Carbon Dioxide 
 The Rufous is the only species of hummingbird to nest in Alaska. They migrate 2,000 miles to Mexico each winter, and then back to Alaska in the __________;Spring
What's another name for tetanus ;Lockjaw 
Why Is The Mole Cricket So Called ;Spends Most Of Its Time Underground 
How many hours a day does a ferret sleep?;20
When a tumour is cancerous, what is it said to be?;Malignant
What is the abbreviation for trinitrotoluene?;TNT
What Is The Most Common Venereal Disease ;Gonorrhoea 
In the field of psychiatry this term means self-love.;Narcissism
Which Disease Of The Liver Is Associated With Alcoholism ;Cirrhosis 
What name is given to animals which only eat plants ?;Herbivore
Electrum is a natural alloy of gold and what other metal?;Silver
 Researchers don't know why killer whales like to rub their sensitive stomachs on the bottom of shallow beaches, but they think it may be a form of __________;Grooming
What Was The Name Of The First Plastic Ever Developed ;Bakelite 
Which Is The Largest Member Of The Cat Family That Is Indigenous To The New World ;Jaguar 
What Colour Does Litmus Paper Turn When Dipped In Acid ;Red 
 Bird droppings are a chief export of Nauru, an island nation in the __________;Western pacific
What Is A Female Goat Called? ;A Nanny 
A medicine that hastens the emptying of the bowels is called a ________.;Laxative
What is the chemical symbol for gold;Au
 The sea lion can swim 6,000 miles, stopping only to __________;Sleep
What Was The Tomato's Original Name? ;Love Apple 
What is the longest venomous snake?;King cobra
Dense sea-water swamps along coasts of hot countries are called ________.;Mangroves
This fruit has its seeds on the outside.;Strawberry
Which river made The Grand Canyon ?;Colorado
Which plant is known for attracting hummingbirds?;Hibiscus
How Many Legs Does A Wood Louse Possess? ;14 Legs 
Nuclear membrane, cytoplasm, and nucleus are parts of a(n) __________.;Cell
What does a palaeontologist study ;Fossils 
 A __________ focuses its eye by changing the angle of its head, not by changing the shape of the lens of the eye, as humans do.;Horse
 A __________ can fall from a 5_story building without injury.;Rat
What is the study of the earth's physical divisions termed?;Geography
 February 18, 1930 marks the first flight by a __________ in an airplane.;Cow
What is the chemical symbol for curium?;Cm
Animals and plants which produce light are said to be:;Bioluminescent
On what do honeybees have a type of hair?;Eyes
 __________ and short_tailed shrews get by on only two hours of sleep a day.;Elephants
 __________ can clock an amazing 31 mph at full speed and cover about 3 times their body length per leap.;Kittens
Which Bird Can Fly Backwards? ;The Humming Bird 
Which Disease Is Carried By The Tsetse Fly ;Sleeping Sickness 
Where Is The Worlds Biggets Lathe ;In Rosherville South Africa, It Can Machine Components Wighing 300 Tonnes 
Which Animal Can Jump The Highest? ;The Whale 
What is the world's longest snake;Python
 While dangerous to swimmers, the fact remains that __________ are much less dangerous than sharks.;Barracudas
What animal has red patches on its rear?;Mandrill
What is a young swan called?;Cygnet
 Every bird must eat at least half its own weight in food each day to survive. Young birds need even more. A young robin, for example, eats as much as 14 feet of __________ a day.;Earthworms
Which Creature Had A Short Nose Horn & Two Larger Horns On The Brow ;Triceratops 
Who discovered x-rays in 1895 ;Rontgen 
What Is A Prosthetic ;An Artificial Body Part 
 In Pakistan, goats are often sacrificed to improve the performance of the __________;Stock market
What is a shark's skeleton made of ;Cartilage 
 All mammals have __________;Tongues
This comet appears every 76.3 years.;Halley
What Do The Initials MG Stand For ;Morris Garages 
What was the claim to fame of laika, the russian bitch ;The first dog in space 
Which Italian Companys Emblem Features A Raging Bull ;Lamborghini 
What element has the periodic table name Sb ?;Antimony
 Minnows have teeth in their __________;Throat
 A __________ cannot jump if its tail is lifted off the ground. It needs its tail for pushing off.;Kangaroo
What Colour Are The Egg's Of The Redstart ;Usually Blue With Greenish Tinge 
